Procédure : QJM - Année : 1974

Code station;Libellé station;Bassin versant (km²);Producteur;E-mail;
H5920010;La Seine à Paris [Austerlitz après création lacs];43800;DRIEE IDF;marc.valente@developpement-durable.gouv.fr;

Année;1974;
;
Débits mensuels en m3/s;
;QMM;QMN;V;
J;291.00;291.00; ;;
F;360.00;360.00; ;;
M;375.00;375.00; ;;
A;247.00;247.00; ;;
M;125.00;125.00; ;;
J;71.50;71.50; ;;
J;62.70;62.70; ;;
A;56.60;56.60; ;;
S;71.60;71.60; ;;
O;295.00;295.00; ;;
N;461.00;461.00; ;;
D;636.00;636.00; ;;

Statistiques;
;;Janvier;Février;Mars;Avril;Mai;Juin;Juillet;Août;Septembre;Octobre;Novembre;Décembre;1974
Ecoulement mensuel;Validité;;;;;;;;;;;;;;
;Débit moyen (m3/s);291.00;360.00;375.00;247.00;125.00;71.50;62.70;56.60;71.60;295.00;461.00;636.00;254.00;
;Débit moyen spécifique (l/s/km2);6.64;8.23;8.57;5.64;2.86;1.63;1.43;1.29;1.64;6.74;10.50;14.50;5.80;
;Lame d'eau (mm);17.80;19.90;23.00;14.60;7.70;4.20;3.80;3.50;4.20;18.10;27.30;38.90;183.00;
;
Ecoulement naturel reconstitué;Débit moyen (m3/s);291.00;360.00;375.00;247.00;125.00;71.50;62.70;56.60;71.60;295.00;461.00;636.00;254.00;
;Débit moyen spécifique (l/s/km2);6.64;8.23;8.57;5.64;2.86;1.63;1.43;1.29;1.64;6.74;10.50;14.50;5.80;
;Lame d'eau (mm);17.80;19.90;23.00;14.60;7.70;4.20;3.80;3.50;4.20;18.10;27.30;38.90;183.00;
;
Maximum instantané;();;;;;;;;;;;;;;
;Date; ; ; ; ; ; ; ; ; ; ; ; ; ;
;();;;;;;;;;;;;;;
;Date; ; ; ; ; ; ; ; ; ; ; ; ; ;
;

Débits journaliers;
Jour/Mois;Janvier;;Février;;Mars;;Avril;;Mai;;Juin;;Juillet;;Août;;Septembre;;Octobre;;Novembre;;Décembre;;
28;996.00;;353.00;;468.00;;213.00;;158.00;;122.00;;91.00;;123.00;;190.00;;253.00;;333.00;;1270.00;;
29;1010.00;;;;444.00;;212.00;;155.00;;138.00;;101.00;;121.00;;181.00;;261.00;;322.00;;1220.00;;
30;985.00;;;;427.00;;213.00;;158.00;;121.00;;106.00;;123.00;;198.00;;257.00;;303.00;;1150.00;;
31;943.00;;;;496.00;;;;152.00;;;;112.00;;178.00;;;;245.00;;;;1050.00;;
Procédure : QJM - Année : 1983

Code station;Libellé station;Bassin versant (km²);Producteur;E-mail;
H5920010;La Seine à Paris [Austerlitz après création lacs];43800;DRIEE IDF;marc.valente@developpement-durable.gouv.fr;

Année;1983;
;
Débits mensuels en m3/s;
;QMM;QMN;V;
J;726.00;726.00; ;;
F;661.00;661.00; ;;
M;495.00;495.00; ;;
A;1120.00;1120.00;#;;
M;890.00;890.00; ;;
J;490.00;490.00;#;;
J;192.00;192.00;#;;
A;113.00;113.00; ;;
S;140.00;140.00;#;;
O;129.00;129.00;#;;
N;120.00;120.00;#;;
D;142.00;142.00; ;;

Statistiques;
;;Janvier;Février;Mars;Avril;Mai;Juin;Juillet;Août;Septembre;Octobre;Novembre;Décembre;1983
Ecoulement mensuel;Validité;;;;Estimé;;Estimé;Estimé;;Estimé;Estimé;Estimé;;;
;Débit moyen (m3/s);726.00;661.00;495.00;1120.00;890.00;490.00;192.00;113.00;140.00;129.00;120.00;142.00;432.00;
;Débit moyen spécifique (l/s/km2);16.60;15.10;11.30;25.50;20.30;11.20;4.38;2.58;3.19;2.94;2.73;3.23;9.87;
;Lame d'eau (mm);44.40;36.50;30.20;66.10;54.40;29.00;11.70;6.90;8.30;7.90;7.10;8.70;311.00;
;
Ecoulement naturel reconstitué;Débit moyen (m3/s);726.00;661.00;495.00;1120.00;890.00;490.00;192.00;113.00;140.00;129.00;120.00;142.00;432.00;
;Débit moyen spécifique (l/s/km2);16.60;15.10;11.30;25.50;20.30;11.20;4.38;2.58;3.19;2.94;2.73;3.23;9.87;
;Lame d'eau (mm);44.40;36.50;30.20;66.10;54.40;29.00;11.70;6.90;8.30;7.90;7.10;8.70;311.00;
;
Maximum instantané;();;;;;;;;;;;;;;
;Date; ; ; ; ; ; ; ; ; ; ; ; ; ;
;();;;;;;;;;;;;;;
;Date; ; ; ; ; ; ; ; ; ; ; ; ; ;
;

Débits journaliers;
Jour/Mois;Janvier;;Février;;Mars;;Avril;;Mai;;Juin;;Juillet;;Août;;Septembre;;Octobre;;Novembre;;Décembre;;
;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;
1;955.00;;701.00;;748.00;;553.00;Estimé;846.00;;858.00;;242.00;;140.00;;134.00;;128.00;;102.00;Estimé;204.00;;
2;867.00;;765.00;;718.00;;591.00;Estimé;843.00;;891.00;;271.00;Estimé;136.00;;138.00;;141.00;;205.00;Estimé;205.00;;
3;806.00;;766.00;;685.00;;601.00;Estimé;907.00;;914.00;;261.00;Estimé;130.00;;124.00;;127.00;;208.00;Estimé;208.00;;
4;762.00;;745.00;;675.00;;567.00;Estimé;965.00;;963.00;;258.00;Estimé;129.00;;124.00;;129.00;;199.00;Estimé;196.00;;
5;771.00;;707.00;;645.00;;569.00;Estimé;938.00;;988.00;;262.00;Estimé;131.00;;108.00;;133.00;;195.00;Estimé;195.00;;
6;789.00;;752.00;;619.00;;630.00;Estimé;937.00;;979.00;;249.00;Estimé;126.00;;112.00;;122.00;;172.00;Estimé;172.00;;
7;822.00;;852.00;;598.00;;713.00;;919.00;;905.00;;233.00;;100.00;;100.00;;119.00;;199.00;Estimé;119.00;;
8;780.00;;959.00;;567.00;;810.00;;897.00;;737.00;;224.00;;99.00;;101.00;;128.00;;108.00;Estimé;125.00;;
9;769.00;;961.00;;562.00;;993.00;;898.00;;656.00;;213.00;;105.00;;122.00;;115.00;;111.00;Estimé;134.00;;
10;715.00;;919.00;;525.00;;1230.00;;897.00;;545.00;;214.00;;105.00;;127.00;;113.00;;90.00;Estimé;140.00;;
11;719.00;;875.00;;483.00;;1400.00;;870.00;;504.00;;203.00;;146.00;;138.00;;125.00;;79.00;Estimé;134.00;;
12;704.00;;814.00;;458.00;;1500.00;;875.00;;464.00;;201.00;;115.00;;146.00;;130.00;;101.00;Estimé;116.00;;
13;702.00;;800.00;;429.00;;1490.00;;900.00;;403.00;;162.00;;96.00;;187.00;;122.00;;104.00;Estimé;114.00;;
14;700.00;;743.00;;433.00;;1440.00;;920.00;;373.00;;166.00;;104.00;;161.00;;141.00;;90.00;Estimé;132.00;;
15;736.00;;679.00;;404.00;;1430.00;;896.00;;348.00;;162.00;;91.00;;159.00;;160.00;;98.00;Estimé;115.00;;
16;826.00;;642.00;;375.00;;1420.00;;872.00;;333.00;Estimé;156.00;;100.00;;157.00;;175.00;;98.00;Estimé;101.00;;
17;855.00;;580.00;;372.00;;1410.00;;864.00;;326.00;Estimé;162.00;;110.00;;154.00;;154.00;Estimé;108.00;Estimé;101.00;;
18;820.00;;521.00;;351.00;;1410.00;;925.00;;307.00;Estimé;167.00;;95.00;;132.00;;128.00;Estimé;76.00;Estimé;71.00;;
19;776.00;;482.00;;363.00;;1430.00;;939.00;;292.00;Estimé;217.00;;84.00;;149.00;;114.00;Estimé;88.00;Estimé;84.00;;
20;725.00;;474.00;;360.00;;1440.00;;920.00;;252.00;Estimé;209.00;;95.00;;164.00;;120.00;Estimé;97.00;Estimé;105.00;;
21;697.00;;431.00;;353.00;;1470.00;;876.00;;260.00;;189.00;;100.00;;169.00;;136.00;Estimé;92.00;Estimé;81.00;;
22;687.00;;407.00;;350.00;;1480.00;;852.00;;264.00;;141.00;;99.00;;194.00;;134.00;Estimé;102.00;Estimé;125.00;;
23;681.00;;355.00;;350.00;;1440.00;;899.00;;258.00;;171.00;;83.00;;119.00;Estimé;124.00;Estimé;87.00;Estimé;135.00;;
24;681.00;;337.00;;365.00;;1370.00;;906.00;;266.00;;173.00;;85.00;;126.00;;120.00;Estimé;74.00;Estimé;125.00;;
25;662.00;;359.00;;388.00;;1280.00;;888.00;;259.00;;168.00;;107.00;;154.00;;142.00;Estimé;76.00;Estimé;134.00;;
26;616.00;;466.00;;460.00;;1160.00;;843.00;;278.00;;168.00;;118.00;;157.00;;132.00;Estimé;99.00;Estimé;153.00;;
27;624.00;;661.00;;478.00;;1010.00;;854.00;;288.00;;162.00;;128.00;;134.00;;122.00;Estimé;114.00;Estimé;152.00;;
28;593.00;;741.00;;548.00;;915.00;;859.00;;281.00;;149.00;;124.00;;126.00;;126.00;Estimé;109.00;Estimé;186.00;;
29;556.00;;;;554.00;;893.00;;858.00;;263.00;;135.00;;124.00;;142.00;;126.00;Estimé;186.00;Estimé;175.00;;
30;548.00;;;;562.00;;857.00;;870.00;;258.00;;131.00;;148.00;;129.00;;109.00;Estimé;124.00;;178.00;;
31;575.00;;;;552.00;;;;843.00;;;;129.00;;152.00;;;;97.00;Estimé;;;176.00;;
Procédure : QJM - Année : 1984

Code station;Libellé station;Bassin versant (km²);Producteur;E-mail;
H5920010;La Seine à Paris [Austerlitz après création lacs];43800;DRIEE IDF;marc.valente@developpement-durable.gouv.fr;

Année;1984;
;
Débits mensuels en m3/s;
;QMM;QMN;V;
J;425.00;425.00;#;;
F;807.00;807.00;#;;
M;270.00;270.00;#;;
A;266.00;266.00; ;;
M;160.00;160.00; ;;
J;189.00;189.00;#;;
J;97.20;97.20;#;;
A;83.20;83.20;#;;
S;139.00;139.00; ;;
O;341.00;341.00; ;;
N;408.00;408.00; ;;
D;473.00;473.00; ;;

Statistiques;
;;Janvier;Février;Mars;Avril;Mai;Juin;Juillet;Août;Septembre;Octobre;Novembre;Décembre;1984
Ecoulement mensuel;Validité;Estimé;Estimé;Estimé;;;Estimé;Estimé;Estimé;;;;;;
;Débit moyen (m3/s);425.00;807.00;270.00;266.00;160.00;189.00;97.20;83.20;139.00;341.00;408.00;473.00;303.00;
;Débit moyen spécifique (l/s/km2);9.71;18.40;6.17;6.06;3.65;4.32;2.22;1.90;3.16;7.79;9.33;10.80;6.91;
;Lame d'eau (mm);26.00;46.20;16.50;15.70;9.80;11.20;6.00;5.10;8.20;20.90;24.20;28.90;219.00;
;
Ecoulement naturel reconstitué;Débit moyen (m3/s);425.00;807.00;270.00;266.00;160.00;189.00;97.20;83.20;139.00;341.00;408.00;473.00;303.00;
;Débit moyen spécifique (l/s/km2);9.71;18.40;6.17;6.06;3.65;4.32;2.22;1.90;3.16;7.79;9.33;10.80;6.91;
;Lame d'eau (mm);26.00;46.20;16.50;15.70;9.80;11.20;6.00;5.10;8.20;20.90;24.20;28.90;219.00;
;
Maximum instantané;();;;;;;;;;;;;;;
;Date; ; ; ; ; ; ; ; ; ; ; ; ; ;
;();;;;;;;;;;;;;;
;Date; ; ; ; ; ; ; ; ; ; ; ; ; ;
;

Débits journaliers;
Jour/Mois;Janvier;;Février;;Mars;;Avril;;Mai;;Juin;;Juillet;;Août;;Septembre;;Octobre;;Novembre;;Décembre;;
;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;
1;165.00;Estimé;801.00;;346.00;Estimé;299.00;;149.00;;233.00;;82.00;;92.00;;85.00;;280.00;;295.00;;687.00;;
2;161.00;Estimé;843.00;;343.00;Estimé;346.00;;146.00;;205.00;Estimé;106.00;;64.00;Estimé;83.00;;371.00;;288.00;;681.00;;
3;170.00;;877.00;;344.00;Estimé;352.00;;145.00;;199.00;;94.00;;78.00;Estimé;87.00;;428.00;;280.00;;670.00;;
4;158.00;;879.00;;337.00;Estimé;387.00;;145.00;;198.00;;59.00;Estimé;72.00;Estimé;100.00;;414.00;;285.00;;648.00;;
5;178.00;;864.00;;316.00;Estimé;395.00;;141.00;;230.00;;87.00;;53.00;Estimé;113.00;;440.00;;259.00;;627.00;;
6;196.00;;859.00;;312.00;Estimé;388.00;;141.00;;259.00;;89.00;;62.00;Estimé;105.00;;469.00;;254.00;;554.00;;
7;195.00;;868.00;;313.00;Estimé;369.00;;180.00;;253.00;;104.00;;86.00;;106.00;;442.00;;249.00;;492.00;;
8;201.00;;1000.00;;306.00;Estimé;351.00;;192.00;;304.00;;105.00;;95.00;;114.00;;446.00;;249.00;;463.00;;
9;209.00;;1100.00;;305.00;Estimé;337.00;;168.00;;292.00;;87.00;;94.00;;96.00;;430.00;;257.00;;367.00;;
10;212.00;;1160.00;;301.00;Estimé;340.00;;156.00;;289.00;;82.00;;83.00;;103.00;;393.00;;263.00;;377.00;;
11;215.00;;1190.00;;294.00;Estimé;371.00;;158.00;;285.00;;85.00;;86.00;;113.00;;387.00;;229.00;;362.00;;
12;209.00;;1190.00;;299.00;Estimé;308.00;;154.00;;259.00;;85.00;;86.00;;101.00;;346.00;;239.00;;305.00;;
13;219.00;;1140.00;;283.00;Estimé;297.00;;143.00;;214.00;;90.00;;82.00;;89.00;;318.00;;224.00;;292.00;;
14;238.00;;1070.00;;282.00;Estimé;281.00;;156.00;;241.00;;85.00;;85.00;;100.00;;317.00;;246.00;;282.00;;
15;320.00;;983.00;;279.00;Estimé;271.00;;162.00;;203.00;;114.00;;120.00;;136.00;;305.00;;224.00;;232.00;;
16;477.00;;923.00;;254.00;Estimé;265.00;;154.00;;169.00;;134.00;;87.00;;159.00;;286.00;;217.00;;244.00;;
17;487.00;;881.00;;254.00;;240.00;;160.00;;157.00;;122.00;Estimé;75.00;Estimé;124.00;;222.00;;215.00;;247.00;;
18;512.00;;815.00;;244.00;;207.00;;164.00;;156.00;;99.00;Estimé;86.00;;128.00;;238.00;;267.00;;283.00;;
19;526.00;;748.00;;241.00;;225.00;;157.00;;152.00;;122.00;Estimé;84.00;;163.00;;280.00;;402.00;;357.00;;
20;530.00;;699.00;;235.00;;223.00;;167.00;;118.00;;108.00;Estimé;82.00;;132.00;;280.00;;411.00;;522.00;;
21;557.00;;649.00;Estimé;216.00;;208.00;;165.00;;159.00;;113.00;;67.00;Estimé;132.00;;286.00;;446.00;;562.00;;
22;580.00;;611.00;Estimé;219.00;;203.00;;161.00;;157.00;;106.00;;76.00;Estimé;173.00;;293.00;;475.00;;602.00;;
23;615.00;;549.00;Estimé;190.00;;199.00;;146.00;;168.00;;101.00;;80.00;;161.00;;283.00;;654.00;;623.00;;
24;706.00;;510.00;Estimé;212.00;;190.00;;131.00;;120.00;;90.00;;88.00;;181.00;;256.00;;817.00;;629.00;;
25;826.00;;526.00;Estimé;213.00;;151.00;;139.00;;130.00;;100.00;;95.00;;181.00;;235.00;;853.00;;575.00;;
26;764.00;;498.00;Estimé;220.00;;134.00;;141.00;;108.00;;115.00;;79.00;Estimé;232.00;;271.00;;832.00;;546.00;;
27;736.00;;429.00;Estimé;215.00;;161.00;;138.00;;114.00;;104.00;;78.00;Estimé;239.00;;371.00;;770.00;;526.00;;
28;712.00;;397.00;Estimé;226.00;;170.00;;141.00;;121.00;;94.00;;91.00;;214.00;;372.00;;688.00;;527.00;;
29;684.00;;343.00;Estimé;250.00;;152.00;;183.00;;109.00;;81.00;;92.00;;193.00;;410.00;;690.00;;500.00;;
30;686.00;;;;259.00;;148.00;;211.00;;74.00;;81.00;;92.00;;215.00;;361.00;;676.00;;435.00;;
31;745.00;;;;267.00;;;;263.00;;;;90.00;;89.00;;;;347.00;;;;441.00;;
Procédure : QJM - Année : 1985

Code station;Libellé station;Bassin versant (km²);Producteur;E-mail;
H5920010;La Seine à Paris [Austerlitz après création lacs];43800;DRIEE IDF;marc.valente@developpement-durable.gouv.fr;

Année;1985;
;
Débits mensuels en m3/s;
;QMM;QMN;V;
J;354.00;354.00; ;;
F;437.00;437.00; ;;
M;289.00;289.00; ;;
A;425.00;425.00; ;;
M;519.00;519.00; ;;
J;256.00;256.00; ;;
J;117.00;117.00; ;;
A;107.00;107.00;#;;
S;101.00;101.00;#;;
O;89.00;89.00; ;;
N;84.20;84.20; ;;
D;93.00;93.00; ;;

Statistiques;
;;Janvier;Février;Mars;Avril;Mai;Juin;Juillet;Août;Septembre;Octobre;Novembre;Décembre;1985
Ecoulement mensuel;Validité;;;;;;;;Estimé;Estimé;;;;;
;Débit moyen (m3/s);354.00;437.00;289.00;425.00;519.00;256.00;117.00;107.00;101.00;89.00;84.20;93.00;238.00;
;Débit moyen spécifique (l/s/km2);8.09;9.97;6.60;9.70;11.80;5.85;2.66;2.43;2.30;2.03;1.92;2.12;5.43;
;Lame d'eau (mm);21.70;24.10;17.70;25.20;31.70;15.20;7.10;6.50;6.00;5.40;5.00;5.70;171.00;
;
Ecoulement naturel reconstitué;Débit moyen (m3/s);354.00;437.00;289.00;425.00;519.00;256.00;117.00;107.00;101.00;89.00;84.20;93.00;238.00;
;Débit moyen spécifique (l/s/km2);8.09;9.97;6.60;9.70;11.80;5.85;2.66;2.43;2.30;2.03;1.92;2.12;5.43;
;Lame d'eau (mm);21.70;24.10;17.70;25.20;31.70;15.20;7.10;6.50;6.00;5.40;5.00;5.70;171.00;
;
Maximum instantané;();;;;;;;;;;;;;;
;Date; ; ; ; ; ; ; ; ; ; ; ; ; ;
;();;;;;;;;;;;;;;
;Date; ; ; ; ; ; ; ; ; ; ; ; ; ;
;

Débits journaliers;
Jour/Mois;Janvier;;Février;;Mars;;Avril;;Mai;;Juin;;Juillet;;Août;;Septembre;;Octobre;;Novembre;;Décembre;;
;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;
1;424.00;;578.00;;253.00;;386.00;;266.00;;447.00;;184.00;;91.00;;79.00;;101.00;;92.00;;107.00;;
2;412.00;;550.00;;243.00;;366.00;;267.00;;423.00;;162.00;;94.00;;82.00;;102.00;;91.00;;91.00;;
3;365.00;;549.00;;246.00;;323.00;;260.00;;400.00;;140.00;;105.00;;149.00;;100.00;;88.00;;81.00;;
4;334.00;;518.00;;261.00;;300.00;;237.00;;389.00;;144.00;;127.00;;107.00;;89.00;;89.00;;92.00;;
5;343.00;;500.00;;300.00;;313.00;;245.00;;346.00;;137.00;;108.00;Estimé;104.00;;81.00;;111.00;;92.00;;
6;326.00;;501.00;;307.00;;327.00;;253.00;;326.00;;165.00;;100.00;Estimé;120.00;;55.00;;99.00;;86.00;;
7;305.00;;507.00;;269.00;;349.00;;241.00;;292.00;;155.00;;108.00;Estimé;123.00;;85.00;;110.00;;99.00;;
8;275.00;;516.00;;249.00;;395.00;;227.00;;271.00;;145.00;;114.00;Estimé;103.00;;83.00;;100.00;;118.00;;
9;230.00;;535.00;;246.00;;451.00;;230.00;;284.00;;136.00;;104.00;Estimé;92.00;Estimé;104.00;;93.00;;116.00;;
10;265.00;;556.00;;235.00;;474.00;;236.00;;297.00;;130.00;;106.00;Estimé;95.00;Estimé;79.00;;104.00;;99.00;;
11;256.00;;568.00;;219.00;;481.00;;325.00;;256.00;;115.00;;105.00;Estimé;101.00;Estimé;80.00;;84.00;;82.00;;
12;228.00;;527.00;;192.00;;533.00;;520.00;;248.00;;102.00;;110.00;Estimé;129.00;Estimé;80.00;;88.00;;87.00;;
13;227.00;;501.00;;196.00;;612.00;;591.00;;254.00;;109.00;;109.00;;121.00;Estimé;69.00;;93.00;;103.00;;
14;229.00;;436.00;;190.00;;587.00;;672.00;;275.00;;111.00;;130.00;;118.00;Estimé;71.00;;103.00;;109.00;;
15;233.00;;421.00;;193.00;;563.00;;701.00;;240.00;;123.00;;123.00;;116.00;Estimé;74.00;;81.00;;99.00;;
16;212.00;;458.00;;203.00;;577.00;;716.00;;219.00;;122.00;;111.00;;108.00;Estimé;84.00;;91.00;;78.00;;
17;209.00;;494.00;;222.00;;562.00;;699.00;;210.00;;108.00;;107.00;;109.00;Estimé;89.00;;88.00;;90.00;;
18;197.00;;498.00;;263.00;;518.00;;687.00;;204.00;;111.00;;101.00;;102.00;Estimé;107.00;;91.00;;77.00;;
19;208.00;;412.00;;259.00;;506.00;;698.00;;159.00;;124.00;;103.00;;92.00;Estimé;100.00;;89.00;;81.00;;
20;211.00;;371.00;;277.00;;502.00;;747.00;;184.00;;116.00;;111.00;;98.00;Estimé;108.00;;75.00;;76.00;;
21;223.00;;329.00;;272.00;;481.00;;769.00;;184.00;;104.00;;107.00;;96.00;Estimé;97.00;;60.00;;70.00;;
22;205.00;;289.00;;272.00;;447.00;;788.00;;192.00;;98.00;;107.00;;96.00;Estimé;64.00;;54.00;;73.00;;
23;260.00;;281.00;;276.00;;395.00;;783.00;;220.00;;93.00;;100.00;;97.00;Estimé;87.00;;54.00;;84.00;;
24;454.00;;286.00;;321.00;;405.00;;730.00;;225.00;;92.00;;109.00;;85.00;Estimé;91.00;;51.00;;92.00;;
25;533.00;;273.00;;356.00;;377.00;;685.00;;207.00;;71.00;;113.00;;88.00;;101.00;;49.00;;99.00;;
26;597.00;;260.00;;407.00;;325.00;;674.00;;195.00;;65.00;;107.00;;83.00;;102.00;;50.00;;109.00;;
27;648.00;;251.00;;472.00;;332.00;;642.00;;186.00;;74.00;;108.00;;79.00;;101.00;;72.00;;91.00;;
28;657.00;;258.00;;493.00;;302.00;;572.00;;190.00;;66.00;;91.00;;83.00;;94.00;;79.00;;91.00;;
29;662.00;;;;471.00;;283.00;;553.00;;184.00;;108.00;;106.00;;72.00;;97.00;;95.00;;96.00;;
30;651.00;;;;413.00;;278.00;;563.00;;186.00;;94.00;;99.00;;92.00;;92.00;;101.00;;105.00;;
31;604.00;;;;384.00;;;;501.00;;;;110.00;;90.00;;;;93.00;;;;110.00;;
Procédure : QJM - Année : 1986

Code station;Libellé station;Bassin versant (km²);Producteur;E-mail;
H5920010;La Seine à Paris [Austerlitz après création lacs];43800;DRIEE IDF;marc.valente@developpement-durable.gouv.fr;

Année;1986;
;
Débits mensuels en m3/s;
;QMM;QMN;V;
J;336.00;336.00; ;;
F;223.00;223.00; ;;
M;334.00;334.00; ;;
A;808.00;808.00; ;;
M;478.00;478.00; ;;
J;237.00;237.00; ;;
J;105.00;105.00; ;;
A;90.40;90.40; ;;
S;110.00;110.00; ;;
O;108.00;108.00;#;;
N;254.00;254.00; ;;
D;413.00;413.00; ;;

Statistiques;
;;Janvier;Février;Mars;Avril;Mai;Juin;Juillet;Août;Septembre;Octobre;Novembre;Décembre;1986
Ecoulement mensuel;Validité;;;;;;;;;;Estimé;;;;
;Débit moyen (m3/s);336.00;223.00;334.00;808.00;478.00;237.00;105.00;90.40;110.00;108.00;254.00;413.00;291.00;
;Débit moyen spécifique (l/s/km2);7.67;5.09;7.62;18.40;10.90;5.41;2.39;2.06;2.50;2.47;5.80;9.43;6.65;
;Lame d'eau (mm);20.50;12.30;20.40;47.80;29.20;14.00;6.40;5.50;6.50;6.60;15.00;25.30;210.00;
;
Ecoulement naturel reconstitué;Débit moyen (m3/s);336.00;223.00;334.00;808.00;478.00;237.00;105.00;90.40;110.00;108.00;254.00;413.00;291.00;
;Débit moyen spécifique (l/s/km2);7.67;5.09;7.62;18.40;10.90;5.41;2.39;2.06;2.50;2.47;5.80;9.43;6.65;
;Lame d'eau (mm);20.50;12.30;20.40;47.80;29.20;14.00;6.40;5.50;6.50;6.60;15.00;25.30;210.00;
;
Maximum instantané;();;;;;;;;;;;;;;
;Date; ; ; ; ; ; ; ; ; ; ; ; ; ;
;();;;;;;;;;;;;;;
;Date; ; ; ; ; ; ; ; ; ; ; ; ; ;
;

Débits journaliers;
Jour/Mois;Janvier;;Février;;Mars;;Avril;;Mai;;Juin;;Juillet;;Août;;Septembre;;Octobre;;Novembre;;Décembre;;
;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;Débit;Validité;
1;106.00;;517.00;;148.00;;714.00;;791.00;;388.00;;132.00;;75.00;;171.00;;65.00;;244.00;;283.00;;
2;146.00;;529.00;;132.00;;743.00;;785.00;;385.00;;124.00;;68.00;;171.00;;62.00;;252.00;;263.00;;
3;185.00;;478.00;;159.00;;708.00;;703.00;;342.00;;114.00;;51.00;;131.00;;98.00;;241.00;;258.00;;
4;166.00;;367.00;;145.00;;706.00;;683.00;;302.00;;121.00;;69.00;;97.00;;89.00;;267.00;;242.00;;
5;146.00;;372.00;;130.00;;731.00;;657.00;;323.00;;98.00;;81.00;;90.00;;73.00;;307.00;;227.00;;
6;160.00;;297.00;;198.00;;748.00;;547.00;;306.00;;120.00;;62.00;;80.00;;46.00;;322.00;;233.00;;
7;172.00;;284.00;;370.00;;775.00;;488.00;;303.00;;139.00;;83.00;;68.00;;51.00;;304.00;;217.00;;
8;178.00;;266.00;;392.00;;801.00;;465.00;;293.00;;120.00;;79.00;;52.00;;79.00;;264.00;;225.00;;
9;169.00;;246.00;;470.00;;915.00;;465.00;;265.00;;129.00;;67.00;;45.00;;60.00;;284.00;;217.00;;
10;168.00;;210.00;;514.00;;969.00;;439.00;;256.00;;124.00;;54.00;;51.00;;90.00;;266.00;;220.00;;
11;172.00;;184.00;;455.00;;986.00;;400.00;;239.00;;121.00;;60.00;;85.00;;87.00;;262.00;;213.00;;
12;181.00;;166.00;;422.00;;991.00;;354.00;;245.00;;120.00;;65.00;;78.00;;76.00;;252.00;;205.00;;
13;219.00;;154.00;;371.00;;922.00;;342.00;;243.00;;117.00;;65.00;;99.00;;91.00;Estimé;227.00;;209.00;;
14;258.00;;162.00;;346.00;;824.00;;341.00;;202.00;;113.00;;75.00;;84.00;;92.00;Estimé;250.00;;215.00;;
15;329.00;;153.00;;331.00;;783.00;;329.00;;209.00;;110.00;;78.00;;81.00;;93.00;Estimé;240.00;;202.00;;
16;311.00;;143.00;;324.00;;763.00;;288.00;;208.00;;91.00;;80.00;;140.00;;99.00;Estimé;219.00;;207.00;;
17;332.00;;141.00;;301.00;;701.00;;336.00;;214.00;;92.00;;68.00;;153.00;;92.00;Estimé;219.00;;208.00;;
18;371.00;;144.00;;273.00;;687.00;;328.00;;197.00;;95.00;;68.00;;152.00;;59.00;Estimé;198.00;;244.00;;
19;378.00;;121.00;;252.00;;653.00;;335.00;;249.00;;96.00;;102.00;;134.00;;60.00;Estimé;208.00;;351.00;;
20;391.00;;151.00;;267.00;;654.00;;401.00;;247.00;;98.00;;91.00;;126.00;;61.00;Estimé;212.00;;602.00;;
21;389.00;;139.00;;254.00;;703.00;;486.00;;195.00;;96.00;;75.00;;144.00;;65.00;Estimé;218.00;;598.00;;
22;392.00;;147.00;;255.00;;788.00;;498.00;;188.00;;88.00;;134.00;;171.00;;69.00;Estimé;205.00;;639.00;;
23;440.00;;136.00;;245.00;;887.00;;491.00;;228.00;;82.00;;138.00;;145.00;;124.00;Estimé;209.00;;622.00;;
24;517.00;;124.00;;278.00;;898.00;;560.00;;195.00;;93.00;;137.00;;132.00;;156.00;Estimé;242.00;;609.00;;
25;674.00;;145.00;;348.00;;897.00;;539.00;;165.00;;77.00;;135.00;;102.00;;96.00;Estimé;278.00;;612.00;;
26;679.00;;202.00;;476.00;;915.00;;529.00;;163.00;;85.00;;134.00;;111.00;;118.00;Estimé;291.00;;691.00;;
27;644.00;;154.00;;451.00;;850.00;;528.00;;150.00;;94.00;;138.00;;123.00;;225.00;;291.00;;773.00;;
28;599.00;;108.00;;480.00;;862.00;;466.00;;140.00;;89.00;;122.00;;98.00;;286.00;;287.00;;830.00;;
29;512.00;;;;508.00;;852.00;;451.00;;140.00;;91.00;;101.00;;83.00;;239.00;;288.00;;836.00;;
